ticker,close,volume,value_traded,change_%,hhi_score,foreign_ratio,quant_score,tarih,high,low,prev_quant_score,score_diff
BIOEN,19.7,2579786.0,50821784.199999996,-1.7946161515453611,0.0,0.0,0.328447135608266,2026-08-26,20.24,19.5,0.0,0.328447135608266
ARSAN,4.14,43343700.0,179442918.0,-3.044496487119436,0.0,0.0,0.32752955426109615,2026-08-26,4.28,4.07,0.0,0.32752955426109615
HEDEF,111.9,7191761.0,804758055.9000001,-2.610966057441253,0.0,0.0,0.3273893247493535,2026-08-26,115.9,108.2,0.0,0.3273893247493535
PLTUR,21.52,8289357.0,178386962.64,-8.191126279863488,0.0,0.0,0.3209969945138328,2026-08-26,23.76,21.36,0.0,0.3209969945138328
ALTNY,18.01,13993853.0,252029292.53000003,-3.172043010752687,0.0,0.0,0.2803220416090893,2026-08-26,18.63,17.94,0.0,0.2803220416090893
EFOR,18.48,26450310.0,488801728.8,-3.9999999999999982,0.0,0.0,0.27528525564352624,2026-08-26,19.26,18.44,0.0,0.27528525564352624
CEMZY,16.3,13382339.0,218132125.70000002,-4.678362573099419,0.0,0.0,0.2662199677495018,2026-08-26,17.1,16.24,0.0,0.2662199677495018
SNICA,3.47,12878474.0,44688304.78,-1.4204545454545403,0.0,0.0,0.24788210615313516,2026-08-26,3.52,3.43,0.0,0.24788210615313516
TATEN,9.01,15246383.0,137369910.82999998,-1.6375545851528424,0.0,0.0,0.24424501895785952,2026-08-26,9.3,8.99,0.0,0.24424501895785952
AKFGY,2.71,20752061.0,56238085.31,-1.4545454545454557,0.0,0.0,0.24333770186042222,2026-08-26,2.77,2.69,0.0,0.24333770186042222
LIDER,31.0,31792786.0,985576366.0,-7.683144729005356,0.0,0.0,0.22224816473448647,2026-08-26,33.42,30.7,0.0,0.22224816473448647
CEMAS,4.44,12593587.0,55915526.28000001,-1.9867549668874138,0.0,0.0,0.17239282954682494,2026-08-26,4.59,4.43,0.0,0.17239282954682494
